ID;Source;Target;Weight;Type;Label
939;34;67;1;Undirected; 
940;53;110;1;Undirected; 
941;1;88;1;Undirected; 
942;77;80;1;Undirected; 
943;47;98;1;Undirected; 
944;31;97;1;Undirected; 
945;31;72;1;Undirected; 
946;59;95;1;Undirected; 
947;3;72;1;Undirected; 
948;68;104;1;Undirected; 
949;37;93;1;Undirected; 
950;25;84;1;Undirected; 
951;88;98;1;Undirected; 
952;43;102;1;Undirected; 
953;70;86;1;Undirected; 
954;20;90;1;Undirected; 
955;95;99;1;Undirected; 
956;48;90;1;Undirected; 
957;60;93;1;Undirected; 
958;83;86;1;Undirected; 
959;4;101;1;Undirected; 
960;74;90;1;Undirected; 
961;44;86;1;Undirected; 
962;55;90;1;Undirected; 
963;94;101;1;Undirected; 
964;86;93;1;Undirected; 
965;85;88;1;Undirected; 
966;2;109;1;Undirected; 
967;4;102;1;Undirected; 
968;44;95;1;Undirected; 
969;48;83;1;Undirected; 
970;37;109;1;Undirected; 
971;59;102;1;Undirected; 
972;42;110;1;Undirected; 
973;65;92;1;Undirected; 
974;57;95;1;Undirected; 
975;74;83;1;Undirected; 
976;47;94;1;Undirected; 
977;46;95;1;Undirected; 
978;25;95;1;Undirected; 
979;41;84;1;Undirected; 
980;3;93;1;Undirected; 
981;90;110;1;Undirected; 
982;39;88;1;Undirected; 
983;52;78;1;Undirected; 
984;42;88;1;Undirected; 
985;93;110;1;Undirected; 
986;80;110;1;Undirected; 
987;35;82;1;Undirected; 
988;83;110;1;Undirected; 
989;52;80;1;Undirected; 
990;89;110;1;Undirected; 
991;32;108;1;Undirected; 
992;61;107;1;Undirected; 
993;25;110;1;Undirected; 
