ID;Source;Target;Weight;Type;Label
929;52;76;3;Undirected;3
930;44;87;3;Undirected;3
931;24;101;3;Undirected;3
932;45;107;3;Undirected;3
933;66;106;3;Undirected;3
934;64;85;3;Undirected;3
935;67;108;3;Undirected;3
936;46;48;3;Undirected;3
937;70;82;3;Undirected;3
938;74;82;3;Undirected;3
939;90;104;3;Undirected;3
940;4;7;3;Undirected;3
941;50;107;3;Undirected;3
942;61;87;3;Undirected;3
943;51;109;3;Undirected;3
944;38;88;3;Undirected;3
945;32;80;3;Undirected;3
946;54;84;3;Undirected;3
947;41;97;3;Undirected;3
948;32;77;3;Undirected;3
949;53;107;3;Undirected;3
950;64;89;3;Undirected;3
951;38;82;3;Undirected;3
952;42;75;3;Undirected;3
953;43;110;3;Undirected;3
954;21;104;3;Undirected;3
955;46;80;3;Undirected;3
956;67;102;3;Undirected;3
957;78;80;3;Undirected;3
958;21;106;3;Undirected;3
959;94;95;3;Undirected;3
960;35;108;2;Undirected;2
961;90;106;2;Undirected;2
962;50;77;2;Undirected;2
963;3;87;2;Undirected;2
964;31;99;2;Undirected;2
965;34;83;2;Undirected;2
966;104;110;2;Undirected;2
967;71;95;2;Undirected;2
968;3;107;2;Undirected;2
969;41;95;2;Undirected;2
970;32;78;2;Undirected;2
971;69;86;2;Undirected;2
972;82;94;2;Undirected;2
973;75;80;2;Undirected;2
974;101;106;2;Undirected;2
975;49;94;2;Undirected;2
976;7;102;2;Undirected;2
977;54;94;2;Undirected;2
978;64;78;2;Undirected;2
979;77;78;2;Undirected;2
980;84;93;2;Undirected;2
981;48;79;2;Undirected;2
982;66;104;2;Undirected;2
983;52;94;2;Undirected;2
984;95;99;2;Undirected;2
985;44;96;2;Undirected;2
986;20;74;2;Undirected;2
987;28;82;2;Undirected;2
988;49;100;2;Undirected;2
989;54;79;2;Undirected;2
990;80;100;2;Undirected;2
991;23;94;2;Undirected;2
992;44;97;2;Undirected;2
993;24;100;2;Undirected;2
994;52;74;2;Undirected;2
995;66;75;2;Undirected;2
996;17;107;2;Undirected;2
997;20;73;2;Undirected;2
998;70;101;2;Undirected;2
999;44;102;2;Undirected;2
1000;47;94;2;Undirected;2
1001;6;109;2;Undirected;2
1002;21;86;2;Undirected;2
1003;27;72;2;Undirected;2
1004;74;102;2;Undirected;2
1005;54;90;2;Undirected;2
1006;52;97;2;Undirected;2
1007;101;107;2;Undirected;2
1008;3;93;2;Undirected;2
1009;99;109;2;Undirected;2
1010;31;93;2;Undirected;2
1011;25;39;2;Undirected;2
1012;16;109;2;Undirected;2
1013;83;90;2;Undirected;2
1014;55;97;2;Undirected;2
1015;69;107;2;Undirected;2
1016;34;82;2;Undirected;2
1017;67;110;2;Undirected;2
1018;34;93;2;Undirected;2
1019;43;47;2;Undirected;2
1020;44;108;2;Undirected;2
1021;1;21;2;Undirected;2
1022;59;60;2;Undirected;2
1023;101;109;2;Undirected;2
1024;39;88;2;Undirected;2
1025;55;87;2;Undirected;2
1026;37;93;2;Undirected;2
1027;44;57;2;Undirected;2
1028;69;71;2;Undirected;2
1029;4;25;2;Undirected;2
1030;16;64;2;Undirected;2
1031;104;109;2;Undirected;2
1032;20;86;2;Undirected;2
1033;78;87;2;Undirected;2
1034;69;93;2;Undirected;2
1035;3;53;2;Undirected;2
1036;66;78;2;Undirected;2
1037;18;49;2;Undirected;2
1038;29;63;2;Undirected;2
1039;41;87;2;Undirected;2
1040;52;86;2;Undirected;2
1041;7;86;2;Undirected;2
1042;48;94;2;Undirected;2
1043;31;48;2;Undirected;2
1044;19;20;2;Undirected;2
1045;4;32;2;Undirected;2
1046;64;65;2;Undirected;2
1047;54;86;2;Undirected;2
1048;64;75;2;Undirected;2
1049;78;84;2;Undirected;2
1050;29;67;2;Undirected;2
1051;46;54;2;Undirected;2
1052;34;42;2;Undirected;2
1053;7;50;2;Undirected;2
1054;44;69;2;Undirected;2
1055;60;86;2;Undirected;2
1056;67;75;2;Undirected;2
1057;70;77;2;Undirected;2
1058;64;69;2;Undirected;2
1059;18;66;2;Undirected;2
1060;35;47;2;Undirected;2
1061;23;59;2;Undirected;2
1062;45;49;2;Undirected;2
1063;1;93;2;Undirected;2
1064;60;77;2;Undirected;2
1065;63;80;2;Undirected;2
1066;46;70;2;Undirected;2
1067;63;107;2;Undirected;2
1068;38;47;2;Undirected;2
1069;52;59;2;Undirected;2
1070;16;47;2;Undirected;2
1071;50;72;2;Undirected;2
1072;25;78;2;Undirected;2
1073;35;74;2;Undirected;2
1074;43;63;2;Undirected;2
1075;64;94;2;Undirected;2
1076;41;47;2;Undirected;2
1077;18;67;2;Undirected;2
1078;21;41;2;Undirected;2
1079;50;74;2;Undirected;2
1080;54;78;2;Undirected;2
1081;44;77;2;Undirected;2
1082;49;63;2;Undirected;2
1083;76;93;2;Undirected;2
1084;32;36;2;Undirected;2
1085;32;70;2;Undirected;2
1086;29;48;2;Undirected;2
1087;29;83;2;Undirected;2
1088;50;80;2;Undirected;2
1089;48;76;2;Undirected;2
1090;4;47;2;Undirected;2
1091;85;93;2;Undirected;2
1092;34;49;2;Undirected;2
1093;48;97;2;Undirected;2
1094;7;47;2;Undirected;2
1095;71;78;2;Undirected;2
1096;49;71;2;Undirected;2
1097;25;75;2;Undirected;2
1098;32;44;2;Undirected;2
1099;29;94;2;Undirected;2
1100;49;50;2;Undirected;2
1101;54;97;2;Undirected;2
1102;18;90;2;Undirected;2
1103;62;78;2;Undirected;2
1104;1;70;2;Undirected;2
1105;65;71;2;Undirected;2
1106;25;32;2;Undirected;2
1107;89;109;2;Undirected;2
1108;41;65;2;Undirected;2
1109;66;94;2;Undirected;2
1110;44;86;2;Undirected;2
1111;4;59;2;Undirected;2
1112;42;70;2;Undirected;2
1113;49;69;2;Undirected;2
1114;27;52;2;Undirected;2
1115;38;53;2;Undirected;2
1116;44;65;2;Undirected;2
1117;84;98;2;Undirected;2
1118;80;85;2;Undirected;2
1119;21;55;2;Undirected;2
1120;60;63;2;Undirected;2
1121;55;70;2;Undirected;2
1122;7;49;2;Undirected;2
1123;35;49;2;Undirected;2
1124;47;65;2;Undirected;2
1125;7;100;2;Undirected;2
1126;67;86;2;Undirected;2
1127;36;44;2;Undirected;2
1128;2;64;2;Undirected;2
1129;53;63;2;Undirected;2
1130;50;109;2;Undirected;2
1131;23;47;2;Undirected;2
1132;63;67;2;Undirected;2
1133;48;104;2;Undirected;2
1134;40;72;2;Undirected;2
1135;29;49;2;Undirected;2
1136;46;68;2;Undirected;2
1137;25;62;2;Undirected;2
1138;78;108;2;Undirected;2
1139;4;44;2;Undirected;2
1140;3;68;2;Undirected;2
1141;65;107;2;Undirected;2
1142;56;73;2;Undirected;2
1143;4;61;2;Undirected;2
1144;49;68;2;Undirected;2
1145;54;61;2;Undirected;2
1146;93;110;2;Undirected;2
1147;52;62;2;Undirected;2
1148;31;67;2;Undirected;2
1149;108;110;2;Undirected;2
1150;72;76;2;Undirected;2
1151;57;62;2;Undirected;2
1152;37;64;2;Undirected;2
1153;47;110;2;Undirected;2
1154;46;106;2;Undirected;2
1155;20;34;2;Undirected;2
1156;53;62;2;Undirected;2
1157;18;46;2;Undirected;2
1158;62;77;2;Undirected;2
1159;21;46;2;Undirected;2
1160;18;65;2;Undirected;2
1161;25;43;2;Undirected;2
1162;49;97;2;Undirected;2
1163;49;51;2;Undirected;2
1164;59;62;2;Undirected;2
1165;48;57;2;Undirected;2
1166;32;82;2;Undirected;2
1167;39;54;2;Undirected;2
1168;21;48;2;Undirected;2
1169;55;57;2;Undirected;2
1170;46;53;2;Undirected;2
1171;42;59;2;Undirected;2
1172;3;39;2;Undirected;2
1173;4;34;2;Undirected;2
1174;27;34;2;Undirected;2
1175;106;110;1;Undirected; 
1176;25;98;1;Undirected; 
1177;50;110;1;Undirected; 
1178;11;60;1;Undirected; 
1179;33;61;1;Undirected; 
1180;77;81;1;Undirected; 
1181;29;55;1;Undirected; 
1182;4;37;1;Undirected; 
1183;48;110;1;Undirected; 
1184;75;95;1;Undirected; 
1185;53;110;1;Undirected; 
1186;31;60;1;Undirected; 
1187;39;63;1;Undirected; 
1188;29;80;1;Undirected; 
1189;35;60;1;Undirected; 
1190;17;18;1;Undirected; 
1191;68;108;1;Undirected; 
1192;48;96;1;Undirected; 
1193;81;109;1;Undirected; 
1194;34;60;1;Undirected; 
1195;42;63;1;Undirected; 
1196;46;78;1;Undirected; 
1197;43;52;1;Undirected; 
1198;7;20;1;Undirected; 
1199;94;108;1;Undirected; 
1200;54;96;1;Undirected; 
1201;34;108;1;Undirected; 
1202;7;59;1;Undirected; 
1203;29;66;1;Undirected; 
1204;49;76;1;Undirected; 
1205;46;52;1;Undirected; 
1206;34;46;1;Undirected; 
1207;89;107;1;Undirected; 
1208;43;97;1;Undirected; 
1209;28;108;1;Undirected; 
1210;33;55;1;Undirected; 
1211;54;69;1;Undirected; 
1212;14;74;1;Undirected; 
1213;34;48;1;Undirected; 
1214;9;44;1;Undirected; 
1215;53;93;1;Undirected; 
1216;92;102;1;Undirected; 
1217;54;104;1;Undirected; 
1218;32;61;1;Undirected; 
1219;7;44;1;Undirected; 
1220;37;74;1;Undirected; 
1221;37;48;1;Undirected; 
1222;29;57;1;Undirected; 
1223;85;95;1;Undirected; 
1224;95;102;1;Undirected; 
1225;80;104;1;Undirected; 
1226;27;62;1;Undirected; 
1227;33;44;1;Undirected; 
1228;69;74;1;Undirected; 
1229;31;44;1;Undirected; 
1230;35;57;1;Undirected; 
1231;21;95;1;Undirected; 
1232;61;103;1;Undirected; 
1233;49;105;1;Undirected; 
1234;54;63;1;Undirected; 
1235;28;37;1;Undirected; 
1236;44;71;1;Undirected; 
1237;34;47;1;Undirected; 
1238;18;48;1;Undirected; 
1239;56;95;1;Undirected; 
1240;23;101;1;Undirected; 
1241;74;100;1;Undirected; 
1242;46;64;1;Undirected; 
1243;34;39;1;Undirected; 
1244;47;71;1;Undirected; 
1245;1;35;1;Undirected; 
1246;37;49;1;Undirected; 
1247;59;95;1;Undirected; 
1248;32;101;1;Undirected; 
1249;60;101;1;Undirected; 
1250;57;67;1;Undirected; 
1251;38;49;1;Undirected; 
1252;5;72;1;Undirected; 
1253;7;21;1;Undirected; 
1254;1;52;1;Undirected; 
1255;1;106;1;Undirected; 
1256;2;102;1;Undirected; 
1257;42;100;1;Undirected; 
1258;32;68;1;Undirected; 
1259;31;52;1;Undirected; 
1260;63;87;1;Undirected; 
1261;6;41;1;Undirected; 
1262;4;52;1;Undirected; 
1263;88;106;1;Undirected; 
1264;63;102;1;Undirected; 
1265;41;99;1;Undirected; 
1266;35;54;1;Undirected; 
1267;31;54;1;Undirected; 
1268;47;86;1;Undirected; 
1269;32;42;1;Undirected; 
1270;23;53;1;Undirected; 
1271;56;102;1;Undirected; 
1272;64;105;1;Undirected; 
1273;80;97;1;Undirected; 
1274;3;43;1;Undirected; 
1275;16;80;1;Undirected; 
1276;3;84;1;Undirected; 
1277;31;62;1;Undirected; 
1278;24;65;1;Undirected; 
1279;85;104;1;Undirected; 
1280;69;102;1;Undirected; 
1281;89;97;1;Undirected; 
1282;29;43;1;Undirected; 
1283;64;83;1;Undirected; 
1284;35;84;1;Undirected; 
1285;28;61;1;Undirected; 
1286;53;65;1;Undirected; 
1287;41;98;1;Undirected; 
1288;99;107;1;Undirected; 
1289;52;98;1;Undirected; 
1290;32;43;1;Undirected; 
1291;53;74;1;Undirected; 
1292;64;84;1;Undirected; 
1293;44;63;1;Undirected; 
1294;56;65;1;Undirected; 
1295;68;101;1;Undirected; 
1296;105;107;1;Undirected; 
1297;29;95;1;Undirected; 
1298;21;44;1;Undirected; 
1299;56;74;1;Undirected; 
1300;54;83;1;Undirected; 
1301;5;65;1;Undirected; 
1302;56;66;1;Undirected; 
1303;9;96;1;Undirected; 
1304;15;109;1;Undirected; 
1305;43;94;1;Undirected; 
1306;7;41;1;Undirected; 
1307;59;74;1;Undirected; 
1308;74;83;1;Undirected; 
1309;52;70;1;Undirected; 
1310;4;69;1;Undirected; 
1311;59;97;1;Undirected; 
1312;21;109;1;Undirected; 
1313;25;97;1;Undirected; 
1314;33;41;1;Undirected; 
1315;24;72;1;Undirected; 
1316;21;90;1;Undirected; 
1317;65;68;1;Undirected; 
1318;62;69;1;Undirected; 
1319;21;70;1;Undirected; 
1320;3;110;1;Undirected; 
1321;67;95;1;Undirected; 
1322;39;41;1;Undirected; 
1323;44;70;1;Undirected; 
1324;88;90;1;Undirected; 
1325;4;68;1;Undirected; 
1326;11;67;1;Undirected; 
1327;16;71;1;Undirected; 
1328;29;110;1;Undirected; 
1329;7;68;1;Undirected; 
1330;31;42;1;Undirected; 
1331;60;71;1;Undirected; 
1332;24;92;1;Undirected; 
1333;56;67;1;Undirected; 
1334;34;63;1;Undirected; 
1335;65;67;1;Undirected; 
1336;36;49;1;Undirected; 
1337;16;68;1;Undirected; 
1338;2;24;1;Undirected; 
1339;20;77;1;Undirected; 
1340;53;92;1;Undirected; 
1341;1;67;1;Undirected; 
1342;57;60;1;Undirected; 
1343;47;68;1;Undirected; 
1344;42;53;1;Undirected; 
1345;42;68;1;Undirected; 
1346;3;4;1;Undirected; 
1347;43;77;1;Undirected; 
1348;20;93;1;Undirected; 
1349;54;75;1;Undirected; 
1350;61;75;1;Undirected; 
1351;39;67;1;Undirected; 
1352;37;61;1;Undirected; 
1353;48;68;1;Undirected; 
1354;2;10;1;Undirected; 
1355;1;78;1;Undirected; 
1356;46;93;1;Undirected; 
1357;45;72;1;Undirected; 
1358;42;74;1;Undirected; 
1359;27;61;1;Undirected; 
1360;54;57;1;Undirected; 
1361;19;72;1;Undirected; 
1362;7;34;1;Undirected; 
1363;27;93;1;Undirected; 
1364;31;89;1;Undirected; 
1365;71;72;1;Undirected; 
1366;29;72;1;Undirected; 
1367;24;63;1;Undirected; 
1368;34;59;1;Undirected; 
1369;61;70;1;Undirected; 
1370;31;35;1;Undirected; 
1371;36;93;1;Undirected; 
1372;34;89;1;Undirected; 
1373;64;73;1;Undirected; 
1374;20;68;1;Undirected; 
1375;59;63;1;Undirected; 
1376;23;31;1;Undirected; 
1377;51;72;1;Undirected; 
1378;3;36;1;Undirected; 
1379;82;89;1;Undirected; 
1380;28;38;1;Undirected; 
1381;32;74;1;Undirected; 
1382;7;70;1;Undirected; 
1383;62;63;1;Undirected; 
1384;20;42;1;Undirected; 
1385;1;64;1;Undirected; 
1386;45;77;1;Undirected; 
1387;66;90;1;Undirected; 
1388;4;28;1;Undirected; 
1389;54;76;1;Undirected; 
1390;33;70;1;Undirected; 
1391;20;49;1;Undirected; 
1392;29;42;1;Undirected; 
1393;40;62;1;Undirected; 
1394;39;77;1;Undirected; 
1395;76;87;1;Undirected; 
1396;20;29;1;Undirected; 
1397;57;76;1;Undirected; 
1398;53;80;1;Undirected; 
1399;2;52;1;Undirected; 
1400;27;47;1;Undirected; 
1401;21;60;1;Undirected; 
1402;33;80;1;Undirected; 
1403;79;87;1;Undirected; 
1404;20;44;1;Undirected; 
1405;35;77;1;Undirected; 
1406;41;79;1;Undirected; 
1407;43;54;1;Undirected; 
1408;1;49;1;Undirected; 
1409;17;66;1;Undirected; 
1410;60;81;1;Undirected; 
1411;28;88;1;Undirected; 
1412;20;46;1;Undirected; 
1413;67;77;1;Undirected; 
1414;3;76;1;Undirected; 
1415;44;59;1;Undirected; 
1416;16;62;1;Undirected; 
1417;12;67;1;Undirected; 
1418;43;71;1;Undirected; 
1419;15;87;1;Undirected; 
1420;18;54;1;Undirected; 
1421;34;79;1;Undirected; 
1422;35;76;1;Undirected; 
1423;47;59;1;Undirected; 
1424;28;64;1;Undirected; 
1425;16;61;1;Undirected; 
1426;9;72;1;Undirected; 
1427;80;84;1;Undirected; 
1428;2;53;1;Undirected; 
1429;53;82;1;Undirected; 
1430;41;76;1;Undirected; 
1431;50;59;1;Undirected; 
1432;51;64;1;Undirected; 
1433;42;61;1;Undirected; 
1434;34;74;1;Undirected; 
1435;83;84;1;Undirected; 
1436;34;55;1;Undirected; 
1437;56;82;1;Undirected; 
1438;64;76;1;Undirected; 
1439;32;55;1;Undirected; 
1440;52;65;1;Undirected; 
1441;1;46;1;Undirected; 
1442;49;75;1;Undirected; 
1443;41;85;1;Undirected; 
1444;47;54;1;Undirected; 
1445;69;80;1;Undirected; 
1446;57;77;1;Undirected; 
1447;38;55;1;Undirected; 
1448;55;65;1;Undirected; 
1449;27;46;1;Undirected; 
1450;66;85;1;Undirected; 
1451;25;86;1;Undirected; 
1452;50;54;1;Undirected; 
1453;18;78;1;Undirected; 
1454;7;87;1;Undirected; 
1455;16;44;1;Undirected; 
1456;28;66;1;Undirected; 
1457;7;25;1;Undirected; 
1458;59;87;1;Undirected; 
1459;25;84;1;Undirected; 
1460;25;70;1;Undirected; 
1461;60;79;1;Undirected; 
1462;78;85;1;Undirected; 
1463;2;43;1;Undirected; 
1464;67;71;1;Undirected; 
1465;25;29;1;Undirected; 
1466;78;82;1;Undirected; 
1467;4;110;1;Undirected; 
1468;31;70;1;Undirected; 
1469;63;79;1;Undirected; 
1470;17;86;1;Undirected; 
1471;34;43;1;Undirected; 
1472;70;71;1;Undirected; 
1473;35;38;1;Undirected; 
1474;18;83;1;Undirected; 
1475;7;110;1;Undirected; 
1476;25;68;1;Undirected; 
1477;66;79;1;Undirected; 
1478;48;91;1;Undirected; 
1479;1;4;1;Undirected; 
1480;52;67;1;Undirected; 
1481;34;44;1;Undirected; 
1482;47;83;1;Undirected; 
1483;53;108;1;Undirected; 
1484;52;63;1;Undirected; 
1485;2;80;1;Undirected; 
1486;80;91;1;Undirected; 
1487;21;25;1;Undirected; 
1488;20;67;1;Undirected; 
1489;87;91;1;Undirected; 
1490;7;84;1;Undirected; 
1491;69;109;1;Undirected; 
1492;42;62;1;Undirected; 
1493;23;87;1;Undirected; 
1494;48;92;1;Undirected; 
1495;1;31;1;Undirected; 
1496;63;93;1;Undirected; 
1497;47;92;1;Undirected; 
1498;68;84;1;Undirected; 
1499;41;102;1;Undirected; 
1500;20;63;1;Undirected; 
1501;49;84;1;Undirected; 
1502;54;92;1;Undirected; 
1503;4;31;1;Undirected; 
1504;80;94;1;Undirected; 
1505;45;93;1;Undirected; 
1506;29;93;1;Undirected; 
1507;99;100;1;Undirected; 
1508;45;64;1;Undirected; 
1509;72;84;1;Undirected; 
1510;80;92;1;Undirected; 
1511;33;72;1;Undirected; 
1512;48;85;1;Undirected; 
1513;39;93;1;Undirected; 
1514;61;93;1;Undirected; 
1515;32;100;1;Undirected; 
1516;27;60;1;Undirected; 
1517;75;83;1;Undirected; 
1518;18;80;1;Undirected; 
1519;54;71;1;Undirected; 
1520;77;85;1;Undirected; 
1521;88;89;1;Undirected; 
1522;52;89;1;Undirected; 
1523;53;106;1;Undirected; 
1524;36;60;1;Undirected; 
1525;81;87;1;Undirected; 
1526;69;82;1;Undirected; 
1527;1;74;1;Undirected; 
1528;53;84;1;Undirected; 
1529;47;85;1;Undirected; 
1530;51;88;1;Undirected; 
1531;14;107;1;Undirected; 
1532;32;97;1;Undirected; 
1533;20;88;1;Undirected; 
1534;20;85;1;Undirected; 
1535;68;74;1;Undirected; 
1536;85;86;1;Undirected; 
1537;56;85;1;Undirected; 
1538;39;109;1;Undirected; 
1539;47;104;1;Undirected; 
1540;48;100;1;Undirected; 
1541;57;93;1;Undirected; 
1542;62;83;1;Undirected; 
1543;34;75;1;Undirected; 
1544;16;87;1;Undirected; 
1545;82;85;1;Undirected; 
1546;76;108;1;Undirected; 
1547;63;105;1;Undirected; 
1548;77;98;1;Undirected; 
1549;28;93;1;Undirected; 
1550;47;97;1;Undirected; 
1551;57;75;1;Undirected; 
1552;74;87;1;Undirected; 
1553;42;86;1;Undirected; 
1554;98;110;1;Undirected; 
1555;46;94;1;Undirected; 
1556;54;102;1;Undirected; 
1557;70;110;1;Undirected; 
1558;50;97;1;Undirected; 
1559;63;75;1;Undirected; 
1560;41;75;1;Undirected; 
1561;71;82;1;Undirected; 
1562;71;109;1;Undirected; 
1563;62;93;1;Undirected; 
1564;57;102;1;Undirected; 
1565;6;110;1;Undirected; 
1566;24;97;1;Undirected; 
1567;43;79;1;Undirected; 
1568;67;78;1;Undirected; 
1569;25;83;1;Undirected; 
1570;70;97;1;Undirected; 
1571;87;96;1;Undirected; 
1572;41;101;1;Undirected; 
1573;44;110;1;Undirected; 
1574;72;100;1;Undirected; 
1575;19;80;1;Undirected; 
1576;53;79;1;Undirected; 
1577;74;86;1;Undirected; 
1578;47;101;1;Undirected; 
1579;42;97;1;Undirected; 
1580;56;107;1;Undirected; 
1581;16;108;1;Undirected; 
1582;47;98;1;Undirected; 
1583;63;77;1;Undirected; 
1584;61;78;1;Undirected; 
1585;37;87;1;Undirected; 
1586;53;101;1;Undirected; 
1587;45;97;1;Undirected; 
1588;85;107;1;Undirected; 
1589;103;107;1;Undirected; 
1590;66;99;1;Undirected; 
1591;69;77;1;Undirected; 
1592;53;77;1;Undirected; 
1593;46;87;1;Undirected; 
1594;16;102;1;Undirected; 
1595;74;97;1;Undirected; 
1596;91;109;1;Undirected; 
1597;34;97;1;Undirected; 
1598;65;101;1;Undirected; 
1599;74;78;1;Undirected; 
1600;38;80;1;Undirected; 
1601;75;87;1;Undirected; 
1602;93;104;1;Undirected; 
1603;42;78;1;Undirected; 
1604;33;109;1;Undirected; 
1605;60;97;1;Undirected; 
1606;84;104;1;Undirected; 
1607;55;85;1;Undirected; 
1608;39;83;1;Undirected; 
1609;52;73;1;Undirected; 
1610;83;106;1;Undirected; 
1611;55;83;1;Undirected; 
1612;69;108;1;Undirected; 
1613;60;94;1;Undirected; 
1614;42;105;1;Undirected; 
1615;29;87;1;Undirected; 
1616;42;83;1;Undirected; 
1617;41;74;1;Undirected; 
1618;43;103;1;Undirected; 
1619;32;87;1;Undirected; 
1620;75;108;1;Undirected; 
1621;86;94;1;Undirected; 
1622;23;103;1;Undirected; 
1623;11;88;1;Undirected; 
1624;18;84;1;Undirected; 
1625;70;74;1;Undirected; 
1626;72;103;1;Undirected; 
1627;40;88;1;Undirected; 
1628;104;108;1;Undirected; 
1629;70;95;1;Undirected; 
1630;29;107;1;Undirected; 
1631;39;75;1;Undirected; 
1632;38;104;1;Undirected; 
1633;76;95;1;Undirected; 
1634;74;106;1;Undirected; 
1635;31;76;1;Undirected; 
1636;64;104;1;Undirected; 
1637;19;107;1;Undirected; 
1638;38;108;1;Undirected; 
1639;66;76;1;Undirected; 
1640;21;94;1;Undirected; 
1641;7;104;1;Undirected; 
1642;61;108;1;Undirected; 
1643;29;77;1;Undirected; 
1644;27;94;1;Undirected; 
1645;52;102;1;Undirected; 
1646;99;108;1;Undirected; 
1647;14;80;1;Undirected; 
1648;85;94;1;Undirected; 
1649;7;103;1;Undirected; 
1650;80;110;1;Undirected; 
1651;63;83;1;Undirected; 
1652;16;95;1;Undirected; 
1653;66;83;1;Undirected; 
1654;19;95;1;Undirected; 
1655;29;84;1;Undirected; 
1656;54;99;1;Undirected; 
1657;52;84;1;Undirected; 
1658;86;99;1;Undirected; 
1659;39;82;1;Undirected; 
1660;89;99;1;Undirected; 
